ID No,Prog Code,Gender,YoG,CGPA,CGPA100,CGPA200,CGPA300,CGPA400,SGPA,CGPA_Binned,Cluster,Cluster_Optimized,PC1,PC2
26673.0,8,0,2012.0,3.97,3.98,3.75,3.87,4.28,2.58,0,1,1,1.1772899335147404,0.7104811631658002
31758.0,8,0,2011.0,4.12,4.3,3.85,3.88,4.14,3.83,0,1,1,1.913344320064952,-0.7684820543036258
52588.0,8,1,2012.0,4.22,4.26,3.78,4.24,4.31,3.83,0,1,1,2.2012826449164034,-0.25770142895510595
66972.0,8,0,2012.0,3.88,3.51,3.28,3.77,4.55,3.19,0,2,2,0.8949169654193656,-0.03527153267311328
46084.0,8,0,2012.0,3.27,3.28,2.69,3.27,3.62,3.23,1,2,2,-0.7185014880013268,0.021546086216707668
34277.0,8,1,2012.0,4.62,4.51,4.45,4.72,4.83,4.24,0,1,1,3.6746220754769,-0.23797332858572662
90949.0,8,0,2012.0,3.38,3.72,2.66,3.09,3.13,2.99,1,2,2,-0.8500407756150593,-0.3755318204171534
47606.0,8,1,2012.0,3.69,4.55,3.53,3.51,3.1,3.2,0,2,2,0.6173145144950587,-0.047784705544757035
44875.0,8,1,2012.0,3.73,4.11,3.13,3.7,4.31,2.77,0,2,2,0.7370609219937401,0.456288159986377
24229.0,8,0,2012.0,3.58,3.47,3.29,3.38,3.14,3.44,0,2,2,-0.17186468764419593,0.02929754340026368
33353.0,8,0,2012.0,2.57,3.38,2.17,1.83,2.67,2.89,1,0,0,-2.7934971152853882,0.11610444862192673
45460.0,8,0,2012.0,3.4,3.47,2.9,3.04,3.59,3.47,1,2,2,-0.4415100463313115,-0.15602572684674282
93512.0,8,1,2013.0,3.43,3.51,2.85,3.57,3.68,3.36,1,2,2,-0.14541178927760362,0.12972738335300726
71216.0,8,0,2012.0,3.37,3.26,2.7,3.15,3.97,3.05,1,2,2,-0.6023953121784951,-0.10585223744292171
88506.0,8,0,2012.0,4.3,4.6,4.02,4.53,3.76,4.3,0,1,1,2.6184237297253663,-0.9844176369638971
70379.0,8,0,2012.0,3.55,3.74,3.04,2.96,4.0,4.03,0,2,2,0.28220368951788644,-0.7157856662532198
83558.0,8,0,2012.0,2.9,3.47,2.62,2.42,2.69,2.58,1,0,0,-2.0742499492052,-0.21203989967939485
38399.0,8,1,2013.0,2.93,3.4,3.05,2.39,2.47,3.48,1,0,0,-1.6252881748876178,0.30973056703505397
75820.0,8,1,2013.0,2.4,2.76,2.47,1.78,2.52,2.19,1,0,0,-3.4636044646224695,0.6376562335020578
85488.0,8,1,2013.0,3.52,4.29,3.25,2.83,3.81,4.38,0,2,2,0.6757007777861355,-0.4712979292437504
45496.0,8,1,2013.0,4.51,4.8,4.55,4.38,4.27,4.03,0,1,1,3.2873231240378833,0.31270605440037086
28806.0,8,0,2013.0,3.7,4.0,3.23,3.74,3.69,3.54,0,2,2,0.706863173252279,0.7322540059633543
33046.0,8,0,2013.0,3.5,3.42,3.35,3.32,3.72,2.89,0,2,2,-0.14290820154173334,0.9837811402292056
65731.0,8,1,2013.0,4.34,4.62,4.1,4.23,4.55,3.44,0,1,1,2.658494040801348,0.5099014033834283
83425.0,8,0,2013.0,4.01,4.2,3.48,3.62,4.41,3.96,0,1,1,1.6493116218133146,-0.03712578031308506
92915.0,8,0,2013.0,4.71,4.62,4.59,4.7,4.83,3.61,0,1,1,3.636460752874837,0.1573943794736882
69812.0,8,1,2013.0,2.91,4.16,2.87,2.53,2.7,2.71,1,0,0,-1.4018789710536668,0.534172258773379
73466.0,8,1,2013.0,3.27,3.49,3.18,2.92,3.14,2.39,1,2,2,-1.0593265387887154,0.7380306329818475
74146.0,8,0,2013.0,2.9,3.87,2.39,2.42,3.26,3.83,1,0,0,-1.1849509256267168,-0.0767112057238383
64727.0,8,0,2013.0,3.61,3.8,3.02,3.34,4.07,3.54,0,2,2,0.40423344615387136,0.36260459215025864
63544.0,8,1,2013.0,2.9,3.93,2.73,2.29,3.61,2.36,1,2,2,-1.3934368369375087,0.9155089556672149
52369.0,8,1,2013.0,3.49,3.73,3.19,3.35,3.73,2.84,1,2,2,-0.06085552039721012,0.8425539686424439
41905.0,8,0,2013.0,3.77,4.36,3.14,3.48,3.97,2.58,0,2,2,0.5655710430845191,1.2097030213119753
88515.0,8,1,2013.0,3.32,4.16,3.2,2.45,3.1,2.68,1,2,2,-0.7756971815161017,0.37456343242437384
94971.0,8,1,2013.0,4.6,4.78,4.49,4.45,4.62,3.2,0,1,1,3.2045864837364384,0.3413194431757566
63497.0,8,1,2013.0,3.46,3.8,3.17,3.02,3.54,2.73,1,2,2,-0.3623419305376453,0.7314458776532868
94696.0,8,1,2013.0,3.51,4.24,3.22,3.0,3.5,3.59,0,2,2,0.24554703451354618,-0.11713611058123445
35225.0,8,1,2013.0,3.55,4.13,3.35,2.96,3.1,3.91,0,2,2,0.17937382058178047,0.2594486001767852
32323.0,8,1,2014.0,2.17,3.42,2.24,1.64,2.22,2.81,1,0,0,-3.3461708659375384,1.3909713268937403
79238.0,8,1,2013.0,3.75,4.27,3.41,3.37,4.08,2.42,0,2,2,0.5890555866508908,0.8630678439183525
42070.0,8,1,2014.0,3.81,4.49,2.51,3.53,3.42,3.25,0,2,2,0.3138977479623046,1.4894058582713614
26100.0,8,1,2013.0,3.85,4.0,3.54,3.72,3.9,3.44,0,2,2,1.0484655589344227,0.8161527448929145
35135.0,8,0,2013.0,4.89,4.96,4.88,4.81,4.93,3.61,0,1,1,4.237132378835707,0.7983727364962661
61469.0,8,1,2013.0,4.45,4.07,4.12,4.68,4.9,4.03,0,1,1,3.0622281078672273,0.2742960439625209
27261.0,8,1,2013.0,3.29,4.13,3.29,2.91,2.72,3.82,1,2,2,-0.2929261428038387,0.33714479292364363
63128.0,8,1,2013.0,3.75,4.36,3.59,3.57,3.52,3.89,0,2,2,1.1054533027174065,0.08001914050430142
44444.0,8,1,2013.0,3.97,4.4,4.1,3.31,3.79,2.85,0,1,1,1.1885208332236077,0.8662640357379348
79542.0,8,0,2014.0,2.0,2.56,2.21,1.6200000000000003,1.8399999999999999,2.42,1,0,0,-4.343654149595082,1.0158036554516414
77497.0,8,1,2013.0,3.11,4.02,2.96,1.98,3.46,3.75,1,2,2,-0.7791862798725299,-0.14040379135250955
95380.0,8,1,2014.0,3.29,3.98,2.94,2.97,2.75,2.89,1,2,2,-0.8784894355187829,0.8694732597234537
86064.0,8,1,2013.0,4.25,4.78,4.16,4.11,3.52,2.97,0,1,1,1.93836962264803,0.416934636375525
71980.0,8,1,2013.0,4.27,4.42,3.96,4.0,4.14,4.19,0,1,1,2.3649056279948,-0.08383424535326073
57417.0,8,1,2013.0,3.74,3.33,3.44,3.68,4.07,2.83,0,2,2,0.3624538838981592,0.8382624156548356
31193.0,8,1,2013.0,4.11,4.53,3.98,4.36,3.38,3.65,0,1,1,1.911317666418428,0.6155167742638552
97537.0,8,1,2013.0,3.51,3.91,3.15,3.1,3.16,4.03,0,2,2,0.051421756404761126,-0.45330215646388466
88955.0,8,1,2013.0,2.7,3.69,2.47,1.89,2.88,2.64,1,0,0,-2.3025025366360268,0.34240033743060305
81024.0,8,0,2013.0,3.59,3.8,3.04,3.62,3.69,2.57,0,2,2,-0.025845290356561607,0.7458617906134265
31295.0,8,1,2013.0,2.82,3.93,2.8,1.81,2.57,3.75,1,0,0,-1.6720515017041742,0.22528260779224812
97563.0,8,0,2013.0,3.77,3.87,3.29,3.4,4.12,3.38,0,2,2,0.6997200663101759,0.09269338574661208
33541.0,8,0,2013.0,3.71,4.07,3.51,3.24,3.97,3.96,0,2,2,0.965291318963409,0.37878684092506726
47130.0,8,1,2013.0,3.46,4.29,3.29,2.83,3.58,3.67,1,2,2,0.27189972051769706,0.33421267007229477
55241.0,8,0,2013.0,3.13,4.07,2.41,3.02,3.3,3.33,1,2,2,-0.760789128540821,0.5192297744355132
56553.0,8,0,2013.0,3.13,3.42,2.72,3.07,3.28,2.32,1,2,2,-1.3304084562601388,1.04697930547846
47689.0,8,1,2013.0,3.19,3.49,2.89,3.49,3.38,3.19,1,2,2,-0.557609111733001,0.6617214093690607
66978.0,8,0,2013.0,3.01,3.49,2.59,2.59,3.4,2.71,1,0,0,-1.479199470925852,0.6762984794328727
56619.0,8,1,2013.0,3.0,3.49,3.06,2.43,2.38,3.4,1,0,0,-1.5788566585642103,0.15910952310677903
44033.0,8,0,2013.0,2.68,3.2,2.26,1.61,2.95,2.46,1,0,0,-2.8861349448600984,0.9224660185320172
87318.0,8,1,2013.0,2.7,4.13,2.51,2.29,2.15,3.39,1,0,0,-1.9242502828230383,-0.13131771326251054
83500.0,8,1,2013.0,2.3,3.98,2.66,1.74,1.5100000000000002,3.33,1,0,0,-2.841266562017491,-0.2467846391616526
47682.0,8,1,2013.0,4.23,4.42,4.16,3.94,4.45,3.75,0,1,1,2.4201497417370446,0.4517952614088913
68487.0,8,1,2013.0,4.12,4.44,4.1,3.6,3.86,3.89,0,1,1,1.8888126894915733,0.02904441714791461
93868.0,8,1,2013.0,2.64,3.33,2.57,2.02,2.3,3.91,1,0,0,-2.2579564675359527,-0.571991937563952
84229.0,8,1,2013.0,3.76,3.96,3.47,3.62,4.03,3.26,0,2,2,0.866531250838374,0.3015882700228485
24173.0,8,0,2013.0,3.94,4.24,3.76,3.69,4.31,3.66,0,1,1,1.658589091480102,0.743143021463411
64334.0,8,0,2013.0,4.55,4.42,4.31,4.47,4.76,3.98,0,1,1,3.2421540707414023,0.22915616238583983
84071.0,8,1,2013.0,2.65,3.2,3.18,2.08,2.37,3.05,1,0,0,-2.2391345749912706,-0.01592708403758817
56646.0,8,0,2014.0,3.3,3.53,2.67,3.3,3.33,2.68,1,2,2,-0.8863281072671294,1.544535042533423
46820.0,8,0,2014.0,3.7,4.09,3.18,4.08,3.41,3.19,0,2,2,0.6328711885224407,1.4201645226140223
59601.0,8,1,2014.0,3.86,3.84,3.35,3.94,3.76,2.83,0,2,2,0.6704750900277135,1.5057355710490328
58964.0,8,1,2014.0,3.76,3.8,3.07,3.73,3.9,3.52,0,2,2,0.6489042707904792,1.121656664188741
74548.0,8,1,2014.0,3.31,3.76,2.48,3.74,2.72,3.2,1,2,2,-0.7583961974709675,1.0382955872177047
38636.0,8,1,2014.0,3.19,3.2,2.61,3.35,3.2,2.5,1,2,2,-1.2967861549147128,1.8233990338331059
55853.0,8,1,2014.0,3.71,3.78,3.29,3.86,3.55,2.22,0,2,2,0.11694137804883457,1.8740456872949405
27056.0,8,1,2014.0,3.13,3.76,2.6,2.88,3.57,3.33,1,2,2,-0.746061722063584,1.4707927074225582
45825.0,8,1,2014.0,3.62,3.8,2.91,3.84,3.63,2.27,0,2,2,-0.0954597879993055,2.0063032545865402
84735.0,8,1,2014.0,4.05,4.56,3.47,4.16,3.66,3.61,0,1,1,1.6372209782364817,0.8005864431007947
80342.0,8,0,2014.0,4.33,4.42,3.65,4.53,4.45,3.75,0,1,1,2.5084253760221675,0.8949288025962955
40390.0,8,1,2014.0,3.61,4.47,3.37,3.57,2.93,3.47,0,2,2,0.4935917224931517,1.1902893048616705
36423.0,8,1,2014.0,3.98,3.73,3.17,4.17,4.38,3.13,0,2,2,1.1479617729262543,1.7090007732230437
31838.000000000004,8,0,2014.0,4.19,4.38,4.0,4.51,3.48,3.75,0,1,1,2.06943458607814,1.235868441742667
48913.0,8,0,2014.0,3.24,3.2,2.63,3.48,3.33,2.89,1,2,2,-0.9705527762739795,1.5081412466241206
55203.0,8,1,2014.0,4.14,4.24,3.49,4.38,4.03,2.29,0,1,1,1.3365232958499267,1.9778631842487187
24814.0,8,1,2014.0,3.11,3.02,2.15,3.02,3.35,2.29,1,0,0,-1.880998868339864,2.1317111062463217
64824.0,8,0,2014.0,4.48,4.49,4.0,4.6,4.52,3.06,0,1,1,2.66348922930428,1.462614961874771
35053.0,8,1,2014.0,3.34,3.51,2.36,3.63,3.33,1.88,1,2,2,-1.177671870332667,2.33820176031289
77001.0,8,0,2014.0,4.5,4.31,4.08,4.6,4.55,3.44,0,1,1,2.77577262060358,1.0879795961761987
55338.0,8,1,2014.0,4.26,4.11,3.48,4.62,4.62,3.33,0,1,1,2.164064411647354,1.4559823848129683
86692.0,8,0,2014.0,4.12,4.02,3.47,4.32,4.31,2.85,0,1,1,1.5088982713792638,1.3204940765987687
48136.0,8,0,2014.0,4.38,4.56,3.69,4.45,4.59,3.96,0,1,1,2.763563829475579,1.1323478451801403
44315.0,8,1,2014.0,3.71,3.91,3.2,4.11,3.62,3.33,0,2,2,0.7258207350031244,1.3839842874543857
78311.0,8,1,2014.0,3.57,3.22,3.04,3.83,3.97,3.75,0,2,2,0.3361358598466071,0.7596121943672708
40295.0,8,1,2014.0,3.17,3.02,2.63,3.06,3.83,2.5,1,2,2,-1.2179730704721017,1.8460992457529686
39342.0,8,1,2014.0,3.79,3.96,3.3,3.85,4.07,1.74,0,2,2,0.3725692085513358,2.4220586716649044
24161.0,8,0,2014.0,3.6,3.24,2.62,4.22,3.76,2.85,0,2,2,-0.1151727770149705,1.9613593954476884
46660.0,8,0,2014.0,4.67,4.67,4.35,4.72,4.76,3.05,0,1,1,3.2822916144106378,1.6844000695563404
28210.0,8,1,2014.0,3.45,3.64,2.72,3.75,3.42,3.28,1,2,2,-0.1854653857484778,1.5591420809863068
80315.0,8,0,2014.0,4.04,4.07,3.45,4.3,4.03,2.57,0,1,1,1.2084561890046812,1.519442408669082
29396.000000000004,8,0,2014.0,3.98,3.84,3.31,4.31,4.07,4.17,0,1,1,1.5915430253448732,1.1192234167819177
60157.0,8,0,2014.0,4.47,4.56,4.08,4.62,4.17,2.74,0,1,1,2.447280008234471,1.654077427145803
56939.0,8,0,2014.0,3.8,4.0,2.98,4.11,3.59,3.4,0,2,2,0.7252727474703213,1.2384509583114953
58521.0,8,0,2014.0,3.66,3.84,2.93,4.32,3.03,2.36,0,2,2,-0.07505707824646864,1.787359973735545
29054.0,8,1,2014.0,3.14,2.6,2.67,3.17,3.58,2.08,1,0,0,-1.6936192772558345,2.174189342809336
90625.0,8,0,2014.0,4.53,4.18,4.16,4.79,4.66,2.19,0,1,1,2.4463700827948136,1.7136869876126481
73496.0,8,0,2014.0,3.26,3.2,2.45,3.38,3.66,2.38,1,2,2,-1.1301847224664678,1.6059573763807795
71376.0,8,1,2014.0,4.04,3.96,3.18,4.34,4.21,3.2,0,1,1,1.3468359809824968,1.2951388397283998
60815.0,8,1,2014.0,3.69,4.07,3.06,3.77,3.59,2.99,0,2,2,0.40774626876586667,1.393447403116272
43278.0,8,1,2014.0,4.59,4.73,4.08,4.87,4.45,2.67,0,1,1,2.8787491729432104,1.9581351124596154
38055.0,8,1,2014.0,4.62,4.6,4.29,4.66,4.83,4.17,0,1,1,3.604112588342445,1.1075381361917187
57826.0,8,0,2014.0,3.68,3.91,3.23,3.85,3.34,3.33,0,2,2,0.4410025978467829,1.166610113897845
83224.0,8,0,2014.0,3.77,3.91,3.47,3.89,3.72,3.13,0,2,2,0.7805796229782327,1.0399370162403514
30048.0,8,0,2014.0,4.54,4.53,3.8,4.72,4.83,3.57,0,1,1,3.0367943042361336,1.6183121731819632
63642.0,8,1,2014.0,3.51,3.53,2.64,3.85,3.59,2.62,0,2,2,-0.3663532142213169,1.614045637070377
27254.0,8,1,2010.0,2.04,2.7,1.5299999999999998,1.48,3.04,2.81,1,0,0,-3.9505517333459244,-1.0620641723334125
82910.0,8,1,2010.0,1.9400000000000002,2.71,1.66,1.23,1.83,2.81,1,0,0,-4.712831914927701,-1.8762637969780185
67263.0,9,1,2011.0,2.17,2.98,1.95,1.9,1.95,2.5,1,0,0,-3.934545832899248,-0.7810177407076834
80379.0,9,1,2010.0,4.27,4.23,4.23,4.45,4.26,2.25,0,1,1,1.9267789951854792,-0.9744872711800161
46954.0,9,1,2010.0,3.06,3.31,2.22,3.86,3.27,3.84,1,2,2,-0.7917559757282716,-1.6147938139581635
39841.0,9,1,2013.0,2.02,2.52,1.4700000000000002,2.27,1.9100000000000001,2.5,1,0,0,-4.38159921309107,0.9101000386537118
71666.0,9,0,2011.0,4.11,4.02,3.87,3.63,4.24,2.5,0,1,1,1.1741853147943737,-0.42979752363178314
81070.0,9,1,2011.0,3.71,3.77,3.87,2.89,3.63,3.0,0,2,2,0.24426889704388358,-1.0277821998888068
47076.0,9,1,2011.0,2.7,2.88,2.96,3.28,2.25,2.5,1,0,0,-2.198760301712788,-0.4790408296563917
33022.0,9,0,2011.0,3.44,3.54,3.18,2.97,3.5,2.5,1,2,2,-0.6756153303192112,-0.14956720683267694
38694.0,9,1,2011.0,2.84,3.46,2.56,2.4,2.57,2.97,1,0,0,-2.088211903160528,-0.6367792104261673
87651.0,9,1,2012.0,2.18,2.96,1.6700000000000002,1.73,2.29,2.08,1,0,0,-4.152309847506044,-0.02351915619164597
78979.0,9,1,2013.0,2.33,3.0,1.25,2.45,2.69,2.97,1,0,0,-3.337269405156354,0.3923513690729041
73247.0,9,1,2013.0,1.93,2.0,1.5299999999999998,2.14,2.01,2.97,1,0,0,-4.55131307547396,0.22688031571517422
72925.0,9,1,2011.0,3.02,3.33,2.76,2.19,3.18,2.29,1,0,0,-1.9718756005778393,-0.5617850674504099
92465.0,9,0,2011.0,4.36,3.98,4.29,3.91,4.57,2.4,0,1,1,1.8357527312837627,-0.563577274417797
44729.0,9,0,2011.0,4.75,4.67,4.6,4.09,4.86,4.13,0,1,1,3.5838885184937603,-1.0163297918165697
82702.0,9,1,2011.0,3.57,3.79,3.16,3.07,4.0,3.13,0,2,2,0.09443456765534039,-0.9707055377395148
32855.0,9,1,2012.0,2.14,2.69,1.9,2.29,1.99,2.03,1,0,0,-4.09440149477552,0.5778371970946948
76142.0,9,0,2011.0,4.65,4.33,4.69,3.97,4.86,2.71,0,1,1,2.7671842725017863,-0.547471050985746
83399.0,9,1,2011.0,2.94,3.04,3.06,2.29,2.84,4.11,1,0,0,-1.4691535550508894,-1.8634048823219753
53087.0,9,0,2011.0,3.26,3.02,2.8,3.08,3.5,2.15,1,2,2,-1.3949781956825675,-0.12941967447194522
45615.0,9,1,2011.0,3.56,3.6,3.7,3.11,3.3,3.04,0,2,2,-0.09729603927929033,-0.6811771159385891
60940.0,9,1,2013.0,1.91,2.58,1.21,2.12,1.96,2.41,1,0,0,-4.6552960979471765,0.7556875147203985
74396.0,9,1,2012.0,2.91,2.85,3.24,2.38,2.8,2.55,1,0,0,-2.0502123177272322,-0.19173657829068266
92677.0,9,1,2012.0,3.29,3.22,3.5,3.21,2.92,2.19,1,2,2,-1.081730435028137,-0.06382762346166007
50537.0,9,0,2012.0,3.48,2.74,3.53,4.0,3.4,2.58,1,2,2,-0.40676780409781704,0.2927668224690697
93068.0,9,0,2012.0,4.16,4.07,4.18,4.34,3.86,3.52,0,1,1,1.9657638575485064,-0.6236340890295732
36724.0,9,1,2012.0,3.04,2.7,2.67,3.0,3.64,2.86,1,0,0,-1.4898490653028353,0.28323139312413365
66836.0,9,1,2013.0,2.9,2.83,2.76,3.38,3.04,2.42,1,0,0,-1.7426565245276653,0.8312481037849166
40763.0,9,1,2012.0,3.33,3.93,3.33,2.9,3.09,2.05,1,2,2,-0.8511824094201661,0.6302934417436237
78587.0,9,1,2012.0,3.13,3.33,2.78,2.86,3.06,4.38,1,0,0,-0.8080744796566917,-1.1603561506655637
96162.0,9,0,2012.0,3.9,3.52,4.13,4.28,3.59,2.29,0,1,1,0.8008340317256019,0.008479708656226204
28267.0,9,0,2012.0,4.03,3.52,3.7,4.34,4.2,2.41,0,1,1,1.0545108524342943,0.8245763099974663
64558.0,9,0,2013.0,2.41,1.7200000000000002,2.42,2.69,2.67,2.71,1,0,0,-3.3513955025870423,0.524224020494303
68973.0,9,1,2013.0,2.52,2.7,2.76,2.39,2.29,3.48,1,0,0,-2.5769988373917623,-0.06399864157014162
60374.0,9,0,2012.0,3.34,2.98,3.71,3.52,3.22,1.88,1,2,2,-0.8661112641602934,0.5118330473082013
96188.0,9,0,2012.0,3.55,3.52,3.54,3.79,3.25,2.95,0,2,2,0.04869790172347271,-0.43084805678902843
63122.0,9,0,2012.0,4.73,4.61,4.62,4.83,4.61,2.81,0,1,1,3.300084062915682,0.2817956046880585
83261.0,9,0,2012.0,4.8,4.61,4.89,4.86,4.57,3.91,0,1,1,3.9076547980120293,-0.633006710442588
49125.0,9,0,2012.0,3.43,3.52,3.39,3.21,3.5,2.58,1,2,2,-0.41388306451534346,0.28717564483546487
71129.0,9,1,2012.0,3.13,2.7,2.68,3.28,3.7,2.5,1,2,2,-1.3890652671414228,0.16815371399559478
27207.0,9,0,2012.0,4.53,4.17,4.76,4.59,4.35,2.71,0,1,1,2.6934808857198465,0.622661596040442
64420.0,9,1,2012.0,2.95,3.26,2.09,2.94,3.36,2.73,1,0,0,-1.784495775323767,0.11219007512270389
92271.0,9,0,2012.0,3.08,3.22,3.02,2.45,3.35,2.08,1,0,0,-1.6959465180058002,0.03272085341160152
54888.0,9,1,2012.0,3.56,4.07,3.47,3.21,3.04,3.26,0,2,2,0.05348340354682472,-0.224403147115271
81767.0,9,1,2013.0,2.24,2.72,2.1,2.69,1.8399999999999999,2.08,1,0,0,-3.7470356052442395,0.683292695473296
58987.0,9,1,2013.0,3.52,2.98,3.28,4.21,4.14,3.13,0,2,2,0.3353108001365959,0.6985940637547323
34056.0,9,0,2013.0,4.18,3.89,4.24,4.41,4.28,3.33,0,1,1,2.1139583193616986,0.8436025386731707
87360.0,9,0,2013.0,3.82,3.74,3.69,3.97,3.93,2.81,0,2,2,0.8580126374199661,0.5279914633749374
49192.0,9,1,2013.0,2.97,2.61,2.87,3.56,3.19,2.14,1,0,0,-1.6934011025937956,1.2107832412848718
70456.0,9,1,2013.0,2.61,2.5,2.94,3.56,1.97,2.43,1,0,0,-2.5037255032210557,0.6081981948655052
50160.0,9,1,2013.0,4.15,4.17,4.07,4.48,4.02,2.68,0,1,1,1.8105371374916042,1.0662003184416093
56811.0,9,1,2013.0,3.84,3.78,3.69,4.41,3.67,4.1,0,2,2,1.471338592927791,0.09802482513342861
29846.0,9,0,2013.0,3.43,2.67,3.33,4.03,3.93,2.86,1,2,2,-0.178907151142988,1.1052497118599987
54032.0,9,0,2013.0,4.1,3.65,4.13,4.33,4.4,1.95,0,1,1,1.3565370653212894,1.464413054494025
93468.0,9,0,2013.0,4.27,4.11,4.04,4.45,4.6,3.89,0,1,1,2.584498381219278,-0.05171111069382362
27335.0,9,0,2013.0,3.62,3.09,3.8,4.1,3.87,2.5,0,2,2,0.3289693300691764,1.3179426419086382
68034.0,9,1,2014.0,2.9,2.39,2.77,3.84,2.92,2.5,1,0,0,-1.7808043771972883,1.4452348208147001
47348.0,9,0,2014.0,4.32,4.33,4.39,4.31,4.24,2.41,0,1,1,2.142018221454706,1.9090399851247692
76946.0,9,0,2014.0,4.62,4.26,4.8,4.69,4.74,3.33,0,1,1,3.339627684592932,1.1010354392333825
51947.0,9,0,2014.0,3.05,3.11,3.13,3.29,2.78,2.19,1,2,2,-1.523565734278513,1.7238380547626768
35186.0,9,1,2014.0,3.66,3.89,3.36,3.74,3.65,4.31,0,2,2,0.9699389659868316,0.8324574196518126
93363.0,11,1,2010.0,1.99,2.29,2.22,2.02,1.92,2.32,1,0,0,-4.345957247743414,-1.6867443186365974
36763.0,11,1,2011.0,2.37,2.93,2.27,1.87,1.76,2.97,1,0,0,-3.57932181378609,-0.7933645684412355
36258.0,11,1,2010.0,3.78,3.38,4.16,3.75,3.63,3.75,0,2,2,0.9410461948072806,-1.614953565486714
90863.0,11,1,2010.0,4.41,4.43,4.54,4.48,4.33,2.99,0,1,1,2.6446140932604396,-1.544977443015916
72386.0,11,1,2010.0,4.58,4.82,4.74,4.13,4.53,4.06,0,1,1,3.436227838853169,-1.9984827680870745
73759.0,11,1,2010.0,3.66,4.2,4.02,3.25,3.33,3.13,0,2,2,0.6051845582060841,-1.6940714102518835
36172.0,11,1,2011.0,3.15,4.28,4.18,2.83,2.63,3.83,1,2,2,0.08903503467449943,-1.2290520798768767
90457.0,11,1,2010.0,2.93,3.2,2.36,2.56,3.13,3.83,1,0,0,-1.6069432980554785,-2.269648411274361
50998.0,11,1,2010.0,2.46,2.63,2.5,2.05,2.42,2.29,1,0,0,-3.3931466928345895,-1.1325259536011087
70911.0,11,1,2010.0,3.14,3.73,3.66,2.23,2.9,3.36,1,2,2,-0.8851686955509065,-1.972413500034662
57022.0,11,0,2010.0,4.03,3.93,4.26,4.11,3.57,2.19,0,1,1,1.0477537735363367,-0.8436820170892902
47510.0,11,1,2010.0,3.99,4.18,4.3,3.6,3.6,4.2,0,1,1,1.7062434433717701,-1.9984856320138906
54219.0,11,0,2010.0,3.68,3.53,3.54,3.31,3.8,2.66,0,2,2,0.06298902179306597,-1.096381790771932
26219.0,11,1,2010.0,4.26,4.29,4.1,4.38,4.27,3.06,0,1,1,2.164041741168502,-0.8613025482539742
61197.0,11,1,2010.0,4.65,4.78,4.76,4.4,4.6,3.91,0,1,1,3.5908285499354418,-1.7486776317252488
90800.0,11,0,2010.0,4.27,4.58,4.22,3.96,3.83,3.98,0,1,1,2.3017129599643007,-2.222718138922231
49781.0,11,1,2011.0,2.01,2.7,1.94,1.31,1.64,3.48,1,0,0,-4.302860764506331,-1.3063951048088052
96389.0,11,1,2010.0,3.16,3.6,3.62,2.31,2.89,3.13,1,2,2,-1.024238706814526,-2.1029099021609854
75258.0,11,1,2010.0,2.9,3.36,2.72,2.66,3.03,3.84,1,0,0,-1.3284947485006517,-2.154355126368384
79962.0,11,1,2010.0,3.96,3.85,3.86,3.84,4.09,4.03,0,1,1,1.557891538679038,-2.117506091800972
29042.0,11,1,2010.0,3.75,4.04,4.1,3.11,3.6,2.79,0,2,2,0.5684259125761335,-0.994735049621928
75716.0,11,1,2011.0,2.94,4.0,3.76,1.69,2.71,3.2,1,0,0,-1.2322804599249886,-1.3606068745751547
44733.0,11,1,2012.0,2.53,3.09,1.5499999999999998,1.63,3.52,3.4,1,0,0,-2.799852406079211,-0.15846826663060348
50034.0,11,1,2011.0,3.38,3.56,3.16,2.46,3.8,3.89,1,2,2,-0.29318411264008976,-1.1868318954825867
96421.0,11,1,2012.0,2.02,2.95,2.14,1.78,1.25,2.6,1,0,0,-4.332311764711895,-0.6354988821769838
57063.0,11,1,2011.0,2.64,2.8,2.2,1.76,2.66,3.3,1,0,0,-2.966009362589785,-1.086267368111531
58932.0,11,1,2010.0,3.54,3.38,3.4,3.2,3.87,4.29,0,2,2,0.3968710146317417,-2.129104564745021
28881.999999999996,11,1,2011.0,2.31,2.9,2.36,1.87,2.33,2.95,1,0,0,-3.293024009110204,-0.6365869830975527
36304.0,11,1,2010.0,4.1,3.89,4.34,3.8,4.07,3.13,0,1,1,1.5829027489495933,-1.159967853239011
67597.0,11,1,2011.0,2.74,3.6,2.8,1.84,2.0,3.89,1,0,0,-2.1809635265027505,-1.671403221059973
73861.0,11,1,2010.0,3.78,4.42,4.26,3.88,3.17,3.75,0,1,1,1.4192674365063729,-2.0369921647856013
86989.0,11,1,2012.0,2.12,3.0,2.61,1.48,1.5,2.32,1,0,0,-4.09367216876528,-0.4160756689825634
81586.0,11,1,2010.0,2.69,3.58,3.16,1.4400000000000002,2.48,2.81,1,0,0,-2.395072669523997,-1.8651380951691863
59917.0,11,1,2010.0,3.56,3.71,3.4,3.08,3.37,3.13,0,2,2,-0.160802767022682,-1.5039027340060411
68071.0,11,1,2010.0,3.93,3.58,4.14,3.96,3.83,3.13,0,1,1,1.1230905326140292,-1.5177379679315297
81617.0,11,1,2011.0,2.45,2.2,2.42,2.21,2.69,2.0,1,0,0,-3.5722805324564244,-0.5840539332164464
